gameID,team,FG,FGA,3P,3PA,FT,FTA,ORB,TOV,DRB,POSS,EFGP,NTOVP,ORBP,NFTP,fourFactorScore
202002090PHI,Chicago Bulls,43,88,12,32,13,17,14,18,28,98.8,-0.019594594594594616,0.020242914979757082,-0.023255813953488358,-0.1260822510822511,-0.023638786726302048
202002090POR,Miami Heat,39,98,20,49,11,14,13,13,36,103.6,-0.056430446194225714,-0.009652509652509661,0.1329507412721186,-0.07599039615846338,-0.04727600545406085
202002090WAS,Memphis Grizzlies,43,102,5,32,15,25,13,13,49,112,0.0500785545954438,0.053571428571428575,0.08556832694763727,-0.07294117647058823,0.04696718271017204
202002100DAL,Utah Jazz,46,78,15,35,16,21,10,21,35,97.4,0.10440370838600926,0.14373716632443528,0.20993589743589744,-0.10812480691998766,0.10157251180564805
202002100DEN,San Antonio Spurs,41,85,16,32,22,25,9,10,27,96,-0.05076179858788554,0,-0.006756756756756743,0.02132352941176474,-0.04517051539046423
202002100DET,Charlotte Hornets,33,88,9,36,12,14,13,10,32,90.6,0.024641577060931896,-0.12141280353200884,-0.08994032395566925,0.0022172949002217113,0.016554966917744024
202002100GSW,Miami Heat,43,87,12,33,15,21,7,11,38,99.4,0.0885135135135135,-0.04024144869215292,0.03436807095343683,-0.21719659650694134,0.0722902873626348
202002100IND,Brooklyn Nets,35,87,12,37,24,32,14,10,39,95.8,-0.06689582231623481,0.04175365344467641,0.15833333333333335,0.1889055472263868,-0.04431581499444243
202002100LAL,Phoenix Suns,32,76,11,31,25,31,3,13,26,98.4,-0.07140771028037385,-0.03048780487804878,-0.3157349896480331,0.14213418160786584,-0.07467319951920397
202002100MIL,Sacramento Kings,42,101,14,43,13,18,10,13,39,111.2,-0.03653381642512077,0,0.005225830533781256,-0.06920379537953794,-0.035387295071101145
202002100ORL,Atlanta Hawks,47,88,16,37,16,17,4,12,27,102.8,-0.0036090225563909506,0.019455252918287938,-0.2271777003484321,0.0028708133971291905,-0.014297620253105412
202002100TOR,Minnesota Timberwolves,39,86,18,40,30,35,10,23,28,113,-0.10675253708040594,0.04424778761061948,-0.005148005148005175,0.14659001829108964,-0.09002860502201582
202002110HOU,Boston Celtics,37,85,11,32,20,25,10,18,38,103,0.03947737144458452,0.03883495145631069,0.08372093023255815,-0.2452253628724217,0.03029501581142021
202002110NOP,Portland Trail Blazers,44,93,7,29,22,28,12,14,28,106.2,-0.055100182149362464,0.00941619585687381,-0.08333333333333331,-0.04604955586722764,-0.05550465087721325
202002110OKC,San Antonio Spurs,41,84,7,25,25,27,7,11,39,98.8,0.024636191078772518,-0.020242914979757068,0.061111111111111116,0.0976190476190476,0.028930460281415153
202002110PHI,Los Angeles Clippers,40,90,14,31,9,13,5,9,37,99.2,-0.005012870884703979,0.030241935483870976,-0.11553030303030302,-0.04736842105263156,-0.011880416435015285
202002110WAS,Chicago Bulls,44,92,16,39,10,14,10,20,34,107.6,-0.04520219544508236,0.027881040892193315,0.01291989664082685,-0.10478749389350268,-0.04394867041535096
202002120BRK,Toronto Raptors,34,90,13,43,10,13,6,13,36,102.2,-0.02475701448743811,0.009784735812133072,-0.12755102040816327,-0.11616161616161616,-0.033207481347445784
202002120CLE,Atlanta Hawks,36,84,13,34,20,25,9,17,29,102,-0.07425673798277299,0,-0.17807585568917667,0.014690982776089156,-0.07514721765791096
202002120DAL,Sacramento Kings,41,99,12,39,17,22,10,5,30,102.8,-0.11142028985507246,-0.05836575875486382,0.09427609427609426,-0.0282828282828283,-0.09727942687462228
202002120DEN,Los Angeles Lakers,47,93,12,33,14,27,10,12,39,105.8,-0.01741817671021212,0.01890359168241966,0.1326530612244898,-0.04264418377321602,-0.010560437412070862
202002120IND,Milwaukee Bucks,37,91,13,37,24,25,11,17,33,107,-0.09820934734513276,0.028037383177570097,0.038920601971977165,0.042806031178124204,-0.08444976743311997
202002120MEM,Portland Trail Blazers,36,97,13,37,19,24,16,11,35,101.6,-0.08961548191247154,-0.00984251968503938,-0.02413793103448275,0.03798155181768856,-0.08043999339709137
202002120MIN,Charlotte Hornets,43,92,14,34,15,23,12,13,40,102.2,0.09015873015873016,0.019569471624266144,0.0016103059581320522,0.00462763667671115,0.08160417262407485
202002120NYK,Washington Wizards,40,84,10,28,24,33,6,13,34,104.2,0.06394787644787647,-0.0671785028790787,-0.15530303030303033,0.04707792207792205,0.0509992691422634
202002120ORL,Detroit Pistons,40,92,18,45,14,15,9,20,38,109,-0.02112364521123644,0.07339449541284404,0.004162812210915828,-0.014492753623188387,-0.018648905270366105
202002120PHO,Golden State Warriors,39,77,11,31,17,19,4,22,34,102.6,0.029224537037037035,0.07797270955165692,-0.07936507936507936,0.06693306693306691,0.02579087913791861
202002120UTA,Miami Heat,38,88,13,39,12,16,6,11,31,99.4,-0.046300514088631506,-0.030181086519114678,-0.1214534594325535,-0.09893048128342247,-0.05200216576792408
202002130BOS,Los Angeles Clippers,46,110,11,35,30,37,14,15,41,125.8,-0.01469059990552668,0.007949125596184423,0.09554597701149425,-0.047661076787290424,-0.01027119287992907
202002130NOP,Oklahoma City Thunder,46,92,13,27,18,22,5,7,35,102.8,0.036217792902284884,-0.09727626459143968,-0.06976744186046512,-0.03690596562184023,0.02665864024824514
202002200ATL,Miami Heat,40,98,11,37,33,38,15,15,36,113.2,-0.0712962962962963,-0.008833922261484106,0.15714285714285714,-0.027971188475390152,-0.05751671057115427
202002200CHI,Charlotte Hornets,35,74,8,28,25,29,9,17,35,93.6,0.03913260219341974,0.04273504273504275,0.0018237082066869248,0.1999068033550792,0.04373414994596571
202002200DET,Milwaukee Bucks,47,93,10,33,22,27,8,7,33,102.8,0.025198412698412664,-0.13618677042801555,-0.0047872340425531845,0.07993263376084986,0.02427464737259758
202002200GSW,Houston Rockets,45,85,25,49,20,22,8,15,28,100.8,0.03976021531685836,-0.059523809523809534,-0.08850174216027876,0.12293456708526107,0.035681251265330935
202002200PHI,Brooklyn Nets,36,102,10,34,22,28,15,16,34,114.2,-0.06889978213507625,0.026269702276707538,0.044017094017094,-0.15640674874601002,-0.06580252214778724
202002200SAC,Memphis Grizzlies,43,85,12,30,27,32,11,19,40,105.8,0.003955808980755482,0.08506616257088846,0.24451827242524915,0.004394046775336613,0.016812565200664743
202002210LAL,Memphis Grizzlies,42,92,5,15,16,31,16,16,34,104.4,0.02023567655424624,0.01915708812260536,0.04101722723543888,-0.12841253791708795,0.015318039625136094
202002210MIN,Boston Celtics,44,95,10,29,29,37,16,10,42,103.8,0.06310022162029055,0.019267822736030824,0.15372549019607842,-0.0318154937906564,0.06339653244379947
202002210NYK,Indiana Pacers,36,88,8,28,26,33,12,11,38,100.2,-0.03724788549121666,-0.03992015968063871,0.13904007916872835,0.08557800224466894,-0.023547174490678204
202002210OKC,Denver Nuggets,37,77,6,27,21,23,8,19,31,97.2,-0.009189925119128639,0.0720164609053498,-0.10058479532163744,-0.0031347962382445305,-0.012705399613773932
202002210ORL,Dallas Mavericks,43,84,15,38,21,26,8,15,42,101.4,0.10441061670569868,0.07889546351084811,-0.07586206896551723,0.10576923076923078,0.09519617545273067
202002210POR,New Orleans Pelicans,45,84,18,34,20,33,9,17,37,105.2,0.06093290376803473,0.02851711026615969,-0.045714285714285735,0.03596757852077001,0.054277773349009364
202002210TOR,Phoenix Suns,38,92,6,34,19,23,10,17,24,108.2,-0.09340659340659341,-0.04621072088724584,-0.029728020240354203,-0.043478260869565216,-0.08775357272160685
202002210UTA,San Antonio Spurs,40,91,10,20,23,26,7,6,41,100.4,0.04888366627497065,-0.1095617529880478,0.018173758865248246,-0.015545430179576547,0.043186552853672455
202002210WAS,Cleveland Cavaliers,43,81,11,27,16,25,10,21,37,102,0.1308922558922559,0.0980392156862745,-0.06481481481481483,0.03715350570696482,0.1170288219474309
202002220ATL,Dallas Mavericks,40,89,14,44,13,19,10,16,38,102.6,0.005235310498468371,0.0584795321637427,-0.0549019607843137,-0.027401972024764965,0.0014553978500526773
202002220CHI,Phoenix Suns,38,86,10,30,26,31,17,19,30,100.4,0.01531775434596755,-0.05976095617529878,0.11807095343680707,0.08545811151583074,0.022510241482091388
202002220CHO,Brooklyn Nets,42,87,17,47,14,19,9,10,45,95.6,0.0760526635117097,-0.020920502092050194,0.033333333333333354,0.0245559038662487,0.07088709496093483
202002220LAC,Sacramento Kings,40,89,12,31,20,26,11,13,37,101.4,0.050000000000000044,-0.05917159763313609,-0.015555555555555572,-0.06263722071548494,0.0411250174172715
202002220MIA,Cleveland Cavaliers,38,79,13,36,16,22,11,24,29,100.8,-0.07102667153818049,0.0892857142857143,0.18434343434343436,0.01265822784810125,-0.053307646410409526
202002220MIL,Philadelphia 76ers,35,99,13,38,15,18,11,10,32,105.2,-0.11374695863746959,-0.06653992395437262,-0.01666666666666669,0.05261405261405262,-0.1017664332420376
202002220UTA,Houston Rockets,45,92,20,48,10,14,6,10,36,101.6,0.016824085005903155,-0.0295275590551181,-0.0124223602484472,-0.10241545893719807,0.010128664544851377
202002230CHI,Washington Wizards,37,73,12,30,31,36,7,24,27,104.4,-0.04015139048872801,-0.01915708812260536,-0.06438791732909382,0.2024353120243531,-0.03144980570656183
202002230DEN,Minnesota Timberwolves,40,90,14,40,22,29,9,15,29,107.6,-0.12596153846153846,0.018587360594795543,0.0672268907563025,0.12222222222222222,-0.10492927758273264
202002230GSW,New Orleans Pelicans,46,98,17,42,6,13,14,13,38,102.2,0.031017997750281245,0,0.050020008003201305,-0.047471162377994675,0.028518351880293398
202002230LAL,Boston Celtics,38,83,13,34,23,30,8,17,36,104,0.009508547008546975,0.038461538461538464,-0.04799604156358239,-0.013589240683664905,0.0059989359867819465
202002230OKC,San Antonio Spurs,38,103,11,38,16,19,14,9,29,105.6,-0.19607651766543038,-0.02840909090909091,0.05437788018433179,-0.08603950451958489,-0.17747564297954505
202002230POR,Detroit Pistons,37,86,11,35,19,20,11,11,33,94,-0.06542699724517909,0.010638297872340427,0.04152823920265783,0.07807308970099669,-0.053578578993765016
202002230TOR,Indiana Pacers,31,95,8,33,11,17,12,17,27,106.8,-0.13465073529411764,0,-0.0668804397617957,-0.05812356979405034,-0.12685462654455767
202002240BRK,Orlando Magic,44,89,13,34,14,17,7,10,34,98.8,0.004554068097071984,-0.020242914979757096,-0.11380504700643246,0.10522003745318351,0.002414781285372932
202002240CLE,Miami Heat,44,96,16,42,15,20,9,12,40,107,0.003677265844689581,0,-0.06160954948016942,-0.10148195876288657,-0.0038302165643033107
202002240DAL,Minnesota Timberwolves,42,95,15,42,24,34,7,11,35,112.6,-0.04558268311099922,-0.0088809946714032,-0.13677811550151975,0.04471078686816052,-0.0461636990469629
202002240HOU,New York Knicks,40,91,11,29,21,30,16,17,38,104,-0.0014303482587064709,0.038461538461538464,0.2102515424774561,-0.013416815742397115,0.009073206445956482
202002240LAC,Memphis Grizzlies,37,89,7,27,16,22,11,13,34,99.8,-0.07070939720979202,0.010020040080160303,-0.024444444444444435,0.03083911068611045,-0.06352691488278901
202002240PHI,Atlanta Hawks,40,97,8,38,24,27,14,13,30,106.8,-0.10627746390458254,0.01872659176029963,0.03338171262699563,-0.05939550140581068,-0.09616918602140392
202002240UTA,Phoenix Suns,49,87,12,20,21,24,11,13,27,98.6,0.12040167031218924,-0.060851926977687626,0.14930555555555558,-0.30273833671399586,0.10310872832041137
202002240WAS,Milwaukee Bucks,49,86,17,37,22,27,4,21,41,113.8,0.05770523870652239,0.035149384885764495,-0.025095471903982536,7.119126720455671e-4,0.05105991159641049
202002250CHI,Oklahoma City Thunder,42,76,14,30,26,35,7,11,30,94,0.009139150943396235,0,-0.09020436927413669,0.28024959305480196,0.014925001107541856
202002250DEN,Detroit Pistons,33,81,15,41,17,21,12,16,21,93.4,-0.17855910267471964,-0.02141327623126338,-0.027272727272727282,-0.02696556205328135,-0.16335958401532794
202002250GSW,Sacramento Kings,40,76,13,30,19,34,2,10,38,97.6,0.09288485275965441,-0.061475409836065587,-0.051762940735183796,-0.0031645569620253333,0.0802668840700881
202002250IND,Charlotte Hornets,31,93,10,33,8,18,13,11,26,98.2,-0.20969855832241158,-0.030549898167006095,-0.0024437927663734094,-0.04188547136784196,-0.19083180996487284
202002250LAL,New Orleans Pelicans,39,86,8,27,23,30,6,20,39,112,0.027791247423930132,0.035714285714285726,-0.12461605967529618,0.12038303693570448,0.02395378403234335
202002250POR,Boston Celtics,43,90,19,39,13,14,8,14,37,101.6,0.023356054530874082,-0.029527559055118113,0.017344173441734417,-0.05555555555555558,0.01937015993709999
202002250TOR,Milwaukee Bucks,32,84,14,42,30,36,8,13,45,103.4,0.022810522810522815,-0.029013539651837505,0.023809523809523808,0.19230769230769232,0.029122119015736043
202002260ATL,Orlando Magic,49,100,14,32,18,25,13,8,39,105,0.05116550116550117,-0.009523809523809518,0.09510869565217389,-0.06468085106382979,0.04812191369376847
202002260CHO,New York Knicks,43,85,4,15,11,17,13,15,29,93.8,0.06061946902654869,0.010660980810234533,0.06858974358974362,-0.09950389794472003,0.05411346319369455
202002260CLE,Philadelphia 76ers,36,89,13,38,9,14,8,8,23,94.6,-0.12123668364983786,-0.10570824524312898,-0.1110372340425532,-0.09118409680207434,-0.119369323311496
202002260HOU,Memphis Grizzlies,43,108,13,39,13,21,22,14,27,108.4,-0.10732125017839306,-0.03690036900369004,0.13596491228070173,-0.019414575866188763,-0.09093646627120311
202002260MIA,Minnesota Timberwolves,47,91,17,46,18,25,5,16,28,112,-0.04200589556428974,-0.04464285714285715,-0.09722222222222221,-0.22527472527472528,-0.05212383470138947
202002260PHO,Los Angeles Clippers,37,84,14,38,14,15,11,15,35,94,0.04247391952309987,-0.010638297872340413,-0.04126984126984126,-0.00574712643678163,0.03582676747110315
202002260SAS,Dallas Mavericks,36,86,17,45,20,30,5,15,38,108,-0.016305343511450354,0,-0.14851898206090947,0.08038422649140545,-0.018885389203694578
202002260UTA,Boston Celtics,45,84,11,26,13,16,9,8,35,89.4,0.10250176180408738,-0.011185682326621926,-0.027590090090090058,0.031166399143927243,0.09200688026166502
202002260WAS,Brooklyn Nets,36,87,10,36,24,35,15,18,41,104,-0.025925925925925963,0.0673076923076923,0.15333333333333332,0.14044540229885058,-0.009375773651635758
202002270GSW,Los Angeles Lakers,45,88,8,24,18,27,8,16,36,106.8,0.09375,-0.09363295880149813,0.07804878048780489,0.09204545454545456,0.09102292761819346
202002270IND,Portland Trail Blazers,41,89,9,30,9,14,10,14,35,98.6,-2.557544757033625e-4,0.0304259634888438,-0.048611111111111105,-0.09887640449438204,-0.006311531128575425
202002270OKC,Sacramento Kings,41,91,12,35,14,14,12,15,33,99.6,-0.04062049062049061,0.0602409638554217,0.07513416815742399,-0.09615384615384615,-0.036045477358169986
202002270PHI,New York Knicks,42,83,8,23,14,24,9,8,30,91.6,0.0036343952984844163,0.02183406113537119,-0.05400696864111501,0.05878458890507082,0.003140331504136769
202002280ATL,Brooklyn Nets,42,92,18,46,16,21,7,11,31,104.4,-0.06793478260869568,0.028735632183908053,-0.16699604743083005,-0.05289108023307934,-0.0713193936068517
202002280LAC,Denver Nuggets,41,91,9,25,12,16,13,14,26,98.4,-0.053071120689655193,0.04065040650406504,-0.026463963963964,-0.07037905914310408,-0.05149586511957139
202002280MEM,Sacramento Kings,38,91,11,38,17,21,8,9,39,100.4,-0.01816259850086488,-0.029880478087649404,-0.044081632653061226,0.021978021978021983,-0.017970104185187068
202002280MIA,Dallas Mavericks,40,84,21,50,17,19,4,11,31,98.6,-0.05734485467399847,0.020283975659229223,-0.056899004267425335,-0.13939119951778178,-0.05982812764408887
202002280MIL,Oklahoma City Thunder,33,91,6,35,14,20,5,14,31,108,-0.13152709359605913,-0.02777777777777779,-0.22339181286549709,0.03384615384615386,-0.1284679065036597
202002280NOP,Cleveland Cavaliers,43,95,11,31,7,12,10,14,24,103.8,-0.08805233805233803,-0.019267822736030837,-0.1205673758865248,-0.05131578947368422,-0.08752078284773815
202002280ORL,Minnesota Timberwolves,46,95,17,44,16,24,6,15,27,113.6,-0.03544990094880618,0,-0.1502702702702703,-0.015252416756176168,-0.04002852103768613
202002280PHO,Detroit Pistons,44,90,13,32,12,16,10,10,21,96.4,-0.09116761458681827,-0.08298755186721993,0.0402504472271914,-0.026666666666666672,-0.08193487295211573
202002280TOR,Charlotte Hornets,34,78,13,30,18,25,11,17,47,94,0.09963768115942029,0.12765957446808512,0.03239656518345044,0.02024291497975711,0.09338005364652191
202002280UTA,Washington Wizards,45,98,14,37,15,21,13,11,28,104.4,-0.03941798941798941,-0.03831417624521072,-0.09883720930232559,-0.09412978674615913,-0.044566384173605214
202002290ATL,Portland Trail Blazers,47,94,8,28,15,21,13,17,29,106.4,-0.01847514962269059,-0.00939849624060149,0.1483957219251337,-0.0666160081053698,-0.011966473850785654
202002290BOS,Houston Rockets,41,98,15,55,14,18,12,16,41,109.2,-0.003429071158980057,0.018315018315018333,-0.023776223776223737,-0.04714285714285715,-0.005977539334457341
202002290CLE,Indiana Pacers,47,87,8,23,11,14,8,13,30,97.6,0.05709430756159728,0,0.043859649122807015,-0.0735632183908046,0.05063533052594572
202002290MEM,Los Angeles Lakers,36,87,9,35,7,12,13,14,32,92.8,-0.04898516783762685,0.07543103448275862,-0.053842813721233174,-0.014277071990320633,-0.04659556427471107
202002290MIA,Brooklyn Nets,40,86,16,44,17,23,8,10,36,97.2,-0.002862254025044697,0.041152263374485604,-0.03134479271991911,-0.022105801175568623,-0.004615977671814072
202002290NYK,Chicago Bulls,41,89,17,35,16,23,13,8,20,93.2,-0.08652073732718896,-0.08583690987124463,-0.1768507638072856,-0.09081295439524123,-0.09120208905935644
202002290PHO,Golden State Warriors,41,87,9,30,24,32,13,10,36,96.8,0.031746031746031744,-0.09297520661157026,0.10707070707070704,0.04694640631491484,0.03487306811144481
202002290SAS,Orlando Magic,41,84,15,37,16,23,10,18,31,101.2,-0.04265181458857348,0.009881422924901184,0.15598455598455602,0.047619047619047616,-0.028583829196477412
202003010CHO,Milwaukee Bucks,35,87,7,31,16,21,15,16,46,96.4,0.036194850562815406,0.06224066390041494,0.09310344827586206,0.09015804597701149,0.041459266398411576
202003010DEN,Toronto Raptors,41,89,10,38,26,29,8,11,28,103.6,-0.1083835108846688,-0.04826254826254825,-0.009523809523809545,0.03912278326790308,-0.09693906442430175
202003010GSW,Washington Wizards,40,82,20,30,24,27,5,13,29,100.8,0.04899267399267404,-0.07936507936507936,-0.2547735951991271,0.1016716908742121,0.03462794367476797
202003010LAC,Philadelphia 76ers,48,95,21,43,13,20,10,9,27,102,-0.09108695652173915,-0.009803921568627444,0.062084257206208415,-0.2973684210526316,-0.09086682406704635
202003010MIN,Dallas Mavericks,44,94,11,40,12,19,6,14,50,109.6,0.06798454535831483,0.009124087591240879,-0.09630102040816327,0.06705351386202449,0.05914442123246858
202003010NOP,Los Angeles Lakers,50,97,13,35,9,10,6,13,30,108,0.08551061799093296,-0.027777777777777776,-0.19379844961240308,-0.1914270211611503,0.059334775086995716
202003010SAC,Detroit Pistons,33,80,18,42,16,24,7,14,35,96.6,0.014897215716887846,0.041407867494824016,-0.15619136960600374,-0.052747252747252726,0.0039021142299570043
202003020ATL,Memphis Grizzlies,46,92,14,32,21,31,14,14,46,104.4,0.15503129513721714,-0.02873563218390804,0.08339889850511412,0.07674571805006586,0.1464805829489147
